# T9	Mean Rate	One Sigma
7.0419898	1280390000.0	1.0214704
7.1731749	1280390000.0	1.0214704
7.306804	1280390000.0	1.0214704
7.4429223	1280390000.0	1.0214704
7.5815765	1280390000.0	1.0214704
7.7228136	1280390000.0	1.0214704
7.8666818	1280390000.0	1.0214704
8.0132301	1280390000.0	1.0214704
8.1625085	1280390000.0	1.0214704
8.3145678	1280390000.0	1.0214704
8.4694598	1280390000.0	1.0214704
8.6272373	1280390000.0	1.0214704
8.787954	1280390000.0	1.0214704
8.9516647	1280390000.0	1.0214704
9.1184252	1280390000.0	1.0214704
9.2882923	1280390000.0	1.0214704
9.4613238	1280390000.0	1.0214704
9.6375787	1280390000.0	1.0214704
9.817117	1280390000.0	1.0214704
10.0	1280390000.0	1.0214704
